variants,batchSeed,metaPowerMultiplier,permanentMissChance,pickupReactionSeconds,pickupReactionJitterSeconds,pickupActionIntervalSeconds,perkDecisionSeconds,simulationHz,totalWaves,runIndex,gameplaySeed,botSeed,win,timedOut,activeDurationSeconds,estimatedWallDurationSeconds,waveReached,level,perkDecisions,kills,merges,formed3Star,locked3Star,consumes,dropsGenerated,collected,expired,cardsFull,permanentlyMissedDrops,unresolvedDrops,expiredRate,collectedRate,mergesBeforeBoss,mergesPerRegularWave,breatherSeconds,breatherShare,bossReached,bossKilled,bossBreached,bossEntryFormed3Star,bossEntryLocked3Star,bossEntryCollected,bossSpawnFormed3Star,bossSpawnLocked3Star,bossSpawnCollected,preBossKillFormed3Star,preBossKillLocked3Star,preBossKillCollected,bossFightDurationSeconds,bossShare,peakEnemies,peakBullets,peakDrops,peakParticles
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,273,330575335,1112644063,true,false,765.8999999999608,783.8999999999608,9,7,6,180,23,7,3,7,43,39,4,7,4,0,0.09302325581395349,0.9069767441860465,18,2.25,167.7333333333248,0.21900161030595822,1,1,0,5,2,28,6,3,38,6,3,38,92.36666666658266,0.120598859729191,6,14,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,274,2907495908,1044093551,false,false,809.0999999999215,827.0999999999215,9,7,6,179,26,8,3,10,51,44,7,10,7,0,0.13725490196078433,0.8627450980392157,21,2.625,167.7333333333248,0.20730853211388095,1,0,1,6,3,35,8,3,44,0,0,0,0,0,3,4,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,275,738587840,3315881753,false,false,801.4999999999284,819.4999999999284,9,7,6,179,28,9,3,14,64,51,13,14,13,0,0.203125,0.796875,23,2.875,167.7333333333248,0.20927427739655619,1,0,1,7,3,43,8,3,49,0,0,0,0,0,5,11,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,276,843627350,2333660108,false,false,820.7333333332442,838.7333333332442,9,7,6,179,27,8,3,9,48,45,3,9,3,0,0.0625,0.9375,23,2.875,167.7333333333248,0.20437007554220982,1,0,1,7,3,39,8,3,44,0,0,0,0,0,5,9,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,277,2035639171,1220600636,false,false,749.4999999999757,767.4999999999757,9,7,6,179,19,5,3,3,38,32,6,3,6,0,0.15789473684210525,0.8421052631578947,14,1.75,167.7333333333248,0.2237936402045767,1,0,1,4,3,24,5,3,32,0,0,0,0,0,3,7,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,278,767892615,2538774060,true,false,763.7666666666294,781.7666666666294,9,7,6,180,23,7,3,6,47,38,9,6,9,0,0.19148936170212766,0.8085106382978723,17,2.125,167.7333333333248,0.21961331994937328,1,1,0,4,3,27,6,3,35,6,3,37,87.06666666658748,0.113996421245483,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,279,1134866454,3283254722,false,false,755.1666666666372,773.1666666666372,9,7,6,179,25,7,3,11,50,46,4,11,4,0,0.08,0.92,24,3,167.7333333333248,0.22211432354888283,1,0,1,7,3,40,7,3,46,0,0,0,0,0,6,7,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,280,2286155613,2974307165,false,false,767.133333333293,785.133333333293,9,7,6,179,25,7,2,22,65,57,8,22,8,0,0.12307692307692308,0.8769230769230769,22,2.75,167.7333333333248,0.21864951768488783,1,0,1,6,2,49,7,2,57,0,0,0,0,0,4,4,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,281,127508651,3523483135,false,false,814.1999999999168,832.1999999999168,9,7,6,179,25,8,3,8,51,43,8,8,8,0,0.1568627450980392,0.8431372549019608,21,2.625,167.7333333333248,0.20600998935561524,1,0,1,7,3,32,8,3,41,0,0,0,0,0,3,5,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,282,1275224985,486800979,false,false,756.7666666666357,774.7666666666357,9,7,6,179,22,7,3,7,42,37,5,7,5,0,0.11904761904761904,0.8809523809523809,20,2.5,167.7333333333248,0.22164471655728096,1,0,1,6,3,33,7,3,37,0,0,0,0,0,2,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,283,3291538274,196067927,false,false,812.2666666665853,830.2666666665853,9,7,6,179,19,5,3,8,46,36,10,8,10,0,0.21739130434782608,0.782608695652174,18,2.25,167.7333333333248,0.20650032829941925,1,0,1,5,3,30,5,3,36,0,0,0,0,0,3,5,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,284,2754763494,2061587050,true,false,803.7333333332597,821.7333333332597,9,7,6,180,29,8,2,18,64,57,7,18,7,0,0.109375,0.890625,25,3.125,167.7333333333248,0.20869276708693618,1,1,0,7,2,44,8,2,55,8,2,56,134.03333333321143,0.16676343729249798,5,9,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,285,2677196255,3499679862,false,false,825.4999999999065,843.4999999999065,9,7,6,179,20,5,2,13,49,43,6,13,6,0,0.12244897959183673,0.8775510204081632,20,2.5,167.7333333333248,0.20318998586716389,1,0,1,5,2,36,5,2,43,0,0,0,0,0,5,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,286,383385867,291280180,false,false,831.1999999999014,849.1999999999014,9,7,6,179,23,7,3,14,52,46,6,14,6,0,0.11538461538461539,0.8846153846153846,21,2.625,167.7333333333248,0.20179659929420682,1,0,1,6,3,33,7,3,46,0,0,0,0,0,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,287,2753956764,4171991310,false,false,833.0999999998996,851.0999999998996,9,7,6,179,20,6,3,6,37,36,1,6,1,0,0.02702702702702703,0.972972972972973,16,2,167.7333333333248,0.20133637418478573,1,0,1,4,3,26,6,3,35,0,0,0,0,0,5,11,1,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,288,471834329,2803033414,true,false,752.9666666666392,770.9666666666392,9,7,6,180,20,6,3,3,39,33,6,3,6,0,0.15384615384615385,0.8461538461538461,15,1.875,167.7333333333248,0.22276329186772,1,1,0,5,3,24,6,3,32,6,3,32,75.83333333326436,0.10071273628748567,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,289,2451779474,397890267,false,false,828.7333333332369,846.7333333332369,9,7,6,179,16,5,3,0,33,26,7,0,7,0,0.21212121212121213,0.7878787878787878,14,1.75,167.7333333333248,0.20239723272465324,1,0,1,4,3,23,5,3,26,0,0,0,0,0,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,290,568343072,522117607,false,false,810.5333333332535,828.5333333332535,9,7,6,179,24,7,3,14,57,48,9,14,9,0,0.15789473684210525,0.8421052631578947,17,2.125,167.7333333333248,0.20694193123870042,1,0,1,5,3,34,7,3,48,0,0,0,0,0,4,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,291,1397683041,2807062565,false,false,808.4333333332554,826.4333333332554,9,7,6,179,24,7,3,15,52,49,3,15,3,0,0.057692307692307696,0.9423076923076923,20,2.5,167.7333333333248,0.2074794870737735,1,0,1,6,3,33,7,3,49,0,0,0,0,0,3,4,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,292,3648854164,2160995703,false,false,827.8333333332378,845.8333333332378,9,7,6,179,18,5,3,10,43,37,6,10,6,0,0.13953488372093023,0.8604651162790697,13,1.625,167.7333333333248,0.20261727400846888,1,0,1,3,3,30,5,3,36,0,0,0,0,0,4,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,293,3775230675,785737720,false,false,824.333333333241,842.333333333241,9,7,6,179,28,9,3,22,70,58,12,22,12,0,0.17142857142857143,0.8285714285714286,19,2.375,167.7333333333248,0.20347755762233352,1,0,1,6,3,39,9,3,58,0,0,0,0,0,5,5,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,294,2761454288,698217802,false,false,819.2333333332456,837.2333333332456,9,7,6,179,20,6,3,5,37,35,2,5,2,0,0.05405405405405406,0.9459459459459459,18,2.25,167.7333333333248,0.20474427310087817,1,0,1,5,3,27,6,3,34,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,295,683523534,2400218909,false,false,838.1666666665617,856.1666666665617,9,7,6,179,30,9,3,14,53,52,1,14,1,0,0.018867924528301886,0.9811320754716981,22,2.75,167.7333333333248,0.20011930801353645,1,0,1,6,3,35,9,3,52,0,0,0,0,0,5,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,296,3988336265,4106843566,true,false,787.3999999999412,805.3999999999412,9,7,6,180,20,6,3,4,39,34,5,4,5,0,0.1282051282051282,0.8717948717948718,19,2.375,167.7333333333248,0.21302175937685716,1,1,0,6,3,29,6,3,31,6,3,31,105.0333333332378,0.13339260011842222,6,11,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,297,3860601920,2563560105,true,false,743.7999999999809,761.7999999999809,9,7,6,180,19,5,3,5,36,34,2,5,2,0,0.05555555555555555,0.9444444444444444,18,2.25,167.7333333333248,0.2255086492784742,1,1,0,5,3,29,5,3,33,5,3,33,74.83333333326527,0.10060948283579887,6,11,1,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,298,2942594758,32852192,false,false,810.0999999999206,828.0999999999206,9,7,6,179,27,8,3,18,62,54,8,18,8,0,0.12903225806451613,0.8709677419354839,22,2.75,167.7333333333248,0.20705262724767465,1,0,1,7,3,42,8,3,54,0,0,0,0,0,3,6,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,299,761145382,3771477340,false,false,791.1999999999377,809.1999999999377,9,7,6,179,21,6,3,9,46,40,6,9,6,0,0.13043478260869565,0.8695652173913043,18,2.25,167.7333333333248,0.21199865183687816,1,0,1,5,3,32,6,3,40,0,0,0,0,0,4,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,300,3091017178,590834317,false,false,824.8666666665738,842.8666666665738,9,7,6,179,20,6,3,8,38,37,1,8,1,0,0.02631578947368421,0.9736842105263158,20,2.5,167.7333333333248,0.20334599531238626,1,0,1,6,3,35,6,3,37,0,0,0,0,0,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,301,517405117,1420393332,false,false,821.7999999999099,839.7999999999099,9,7,6,179,16,4,2,2,32,27,5,2,5,0,0.15625,0.84375,13,1.625,167.7333333333248,0.20410481057841712,1,0,1,3,2,21,4,2,27,0,0,0,0,0,5,13,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,302,3078579972,987649907,false,false,808.4666666665887,826.4666666665887,9,7,6,179,21,6,3,7,42,36,6,7,6,0,0.14285714285714285,0.8571428571428571,16,2,167.7333333333248,0.20747093262967878,1,0,1,4,3,29,5,3,35,0,0,0,0,0,5,9,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,303,1593802884,4230359978,true,false,770.4666666666233,788.4666666666233,9,7,6,180,21,6,3,9,44,39,5,9,5,0,0.11363636363636363,0.8863636363636364,19,2.375,167.7333333333248,0.21770355628623464,1,1,0,5,3,33,5,3,36,5,3,38,92.7666666665823,0.12040321882831295,5,14,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,304,4138059750,1212721152,true,false,777.8999999999498,795.8999999999498,9,7,6,180,25,7,3,16,54,50,4,16,4,0,0.07407407407407407,0.9259259259259259,22,2.75,167.7333333333248,0.2156232592021283,1,1,0,6,3,45,7,3,49,7,3,49,102.86666666657311,0.13223636285715354,4,13,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,305,2051303118,3174368594,false,false,828.7666666665702,846.7666666665702,9,7,6,179,24,8,3,2,40,34,6,2,6,0,0.15,0.85,20,2.5,167.7333333333248,0.2023890922254084,1,0,1,6,3,30,7,3,32,0,0,0,0,0,5,10,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,306,1833435338,4254822554,true,false,788.8999999999398,806.8999999999398,9,7,6,180,22,6,2,6,44,37,7,6,7,0,0.1590909090909091,0.8409090909090909,18,2.25,167.7333333333248,0.21261672370812218,1,1,0,5,2,31,6,2,37,6,2,37,120.4333333332238,0.152659821692525,5,8,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,307,2796015737,1615521315,false,false,801.1666666665953,819.1666666665953,9,7,6,179,25,7,3,10,51,44,7,10,7,0,0.13725490196078433,0.8627450980392157,18,2.25,167.7333333333248,0.2093613480341249,1,0,1,5,3,31,7,3,42,0,0,0,0,0,5,7,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,308,824124786,3906185052,false,false,776.1999999999514,794.1999999999514,9,7,6,179,21,6,3,5,40,35,5,5,5,0,0.125,0.875,17,2.125,167.7333333333248,0.21609550803057884,1,0,1,4,3,27,6,3,35,0,0,0,0,0,5,6,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,309,2295963228,3416283535,false,false,777.1666666666172,795.1666666666172,9,7,6,179,21,6,2,11,48,40,8,11,8,0,0.16666666666666666,0.8333333333333334,16,2,167.7333333333248,0.2158267209950703,1,0,1,4,2,29,6,2,40,0,0,0,0,0,3,7,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,310,1486235073,3256448383,true,false,765.3333333332946,783.3333333332946,9,7,6,180,19,5,3,4,36,33,3,4,3,0,0.08333333333333333,0.9166666666666666,14,1.75,167.7333333333248,0.21916376306620203,1,1,0,4,3,22,5,3,31,5,3,32,83.73333333325718,0.1094076655051325,5,14,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,311,3493194011,3923848151,false,false,761.8333333332978,779.8333333332978,9,7,6,179,15,4,3,0,30,24,6,0,6,0,0.2,0.8,13,1.625,167.7333333333248,0.2201706409975926,1,0,1,4,3,20,4,3,24,0,0,0,0,0,2,7,1,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,312,1366832333,3380168905,false,false,787.9999999999407,805.9999999999407,9,7,6,179,21,6,3,13,48,42,6,13,6,0,0.125,0.875,19,2.375,167.7333333333248,0.21285956006768708,1,0,1,5,3,35,6,3,42,0,0,0,0,0,3,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,313,3914825078,2826504471,false,false,780.0333333332812,798.0333333332812,9,7,6,179,26,8,3,24,64,59,5,24,5,0,0.078125,0.921875,20,2.5,167.7333333333248,0.21503354557497883,1,0,1,6,3,43,8,3,57,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,314,3954032933,3453753262,true,false,795.9333333332668,813.9333333332668,9,7,6,180,21,6,3,8,43,39,4,8,4,0,0.09302325581395349,0.9069767441860465,19,2.375,167.7333333333248,0.21073791774856204,1,1,0,6,3,28,6,3,38,6,3,38,148.1999999998652,0.18619649886909825,2,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,315,2367780143,2842809020,false,false,760.2333333332992,778.2333333332992,9,7,6,179,17,5,3,1,34,28,6,1,6,0,0.17647058823529413,0.8235294117647058,13,1.625,167.7333333333248,0.22063401587231857,1,0,1,3,2,22,5,3,28,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,316,1967941413,3367190486,false,false,823.3999999999085,841.3999999999085,9,7,6,179,29,9,3,14,60,53,7,14,7,0,0.11666666666666667,0.8833333333333333,26,3.25,167.7333333333248,0.20370820176505156,1,0,1,8,3,42,9,3,51,0,0,0,0,0,3,5,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,317,715353069,3544027828,false,false,836.9666666665628,854.9666666665628,9,7,6,179,25,8,3,11,48,46,2,11,2,0,0.041666666666666664,0.9583333333333334,20,2.5,167.7333333333248,0.20040622884226247,1,0,1,6,3,34,8,3,46,0,0,0,0,0,5,14,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,318,2954484142,3532131966,true,false,803.6333333332598,821.6333333332598,9,7,6,180,15,5,3,0,28,24,4,0,4,0,0.14285714285714285,0.8571428571428571,13,1.625,167.7333333333248,0.20871873574184763,1,1,0,4,3,20,4,3,23,4,3,23,126.43333333321834,0.15732713924247782,5,10,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,319,2970060967,599800610,false,false,772.5999999999547,790.5999999999547,9,7,6,179,20,6,3,1,36,31,5,1,5,0,0.1388888888888889,0.8611111111111112,18,2.25,167.7333333333248,0.21710242471309169,1,0,1,5,3,27,6,3,30,0,0,0,0,0,2,7,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,320,695175611,3020022848,true,false,785.1333333332766,803.1333333332766,9,7,6,180,17,6,3,0,30,26,4,0,4,0,0.13333333333333333,0.8666666666666667,14,1.75,167.7333333333248,0.21363674959667603,1,1,0,4,3,21,5,3,24,5,3,25,101.36666666657447,0.12910758257609978,4,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,321,2153747689,4114101204,false,false,756.0999999999697,774.0999999999697,9,7,6,179,31,9,3,21,65,62,3,21,3,0,0.046153846153846156,0.9538461538461539,30,3.75,167.7333333333248,0.2218401446016817,1,0,1,9,3,53,9,3,62,0,0,0,0,0,4,5,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,322,3202235024,2992260742,false,false,825.9666666665728,843.9666666665728,9,7,6,179,22,6,2,16,50,48,2,16,2,0,0.04,0.96,20,2.5,167.7333333333248,0.20307518463216093,1,0,1,6,2,37,6,2,48,0,0,0,0,0,3,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,323,3868035741,3903443096,false,false,820.4333333332445,838.4333333332445,9,7,6,179,22,6,3,9,45,41,4,9,4,0,0.08888888888888889,0.9111111111111111,21,2.625,167.7333333333248,0.2044448055905533,1,0,1,6,3,34,6,3,41,0,0,0,0,0,3,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,324,1443860737,2185563175,false,false,826.5666666665722,844.5666666665722,9,7,6,179,25,7,3,12,54,47,7,12,7,0,0.12962962962962962,0.8703703703703703,23,2.875,167.7333333333248,0.2029277735210033,1,0,1,7,3,42,7,3,47,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,325,644151449,3205198024,false,false,754.9666666666374,772.9666666666374,9,7,6,179,29,9,3,17,65,55,10,17,10,0,0.15384615384615385,0.8461538461538461,24,3,167.7333333333248,0.22217316437811555,1,0,1,8,3,38,8,3,48,0,0,0,0,0,4,5,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,326,2398488040,530378908,false,false,775.0666666666191,793.0666666666191,9,7,6,179,22,6,3,12,50,44,6,12,6,0,0.12,0.88,21,2.625,167.7333333333248,0.21641149148460576,1,0,1,6,3,38,6,3,44,0,0,0,0,0,5,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,327,3813717704,1833328814,false,false,822.6999999999091,840.6999999999091,9,7,6,179,24,6,3,11,50,45,5,11,5,0,0.1,0.9,23,2.875,167.7333333333248,0.20388152830113446,1,0,1,6,3,39,6,3,44,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,328,3258876128,2597089601,false,false,800.4999999999293,818.4999999999293,9,7,6,179,22,7,3,4,41,36,5,4,5,0,0.12195121951219512,0.8780487804878049,20,2.5,167.7333333333248,0.20953570684989334,1,0,1,6,3,32,7,3,36,0,0,0,0,0,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,329,2035505040,2375296108,false,false,831.2333333332347,849.2333333332347,9,7,6,179,18,5,3,5,34,33,1,5,1,0,0.029411764705882353,0.9705882352941176,16,2,167.7333333333248,0.20178850703774878,1,0,1,5,3,27,5,3,33,0,0,0,0,0,6,10,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,330,2712377055,4260639963,false,false,828.6666666665703,846.6666666665703,9,7,6,179,24,7,3,4,43,37,6,4,6,0,0.13953488372093023,0.8604651162790697,14,1.75,167.7333333333248,0.2024135156878652,1,0,1,4,3,23,7,3,35,0,0,0,0,0,6,11,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,331,3889211074,2728017493,false,false,746.8333333333114,764.8333333333114,9,7,6,179,23,7,2,3,41,36,5,3,5,0,0.12195121951219512,0.8780487804878049,20,2.5,167.7333333333248,0.22459272483820092,1,0,1,6,2,30,7,2,36,0,0,0,0,0,2,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,332,3779984815,1844712239,false,false,809.1666666665881,827.1666666665881,9,7,6,179,22,7,3,3,41,35,6,3,6,0,0.14634146341463414,0.8536585365853658,16,2,167.7333333333248,0.20729145211123512,1,0,1,4,3,28,7,3,33,0,0,0,0,0,5,13,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,333,2917586436,2987660613,true,false,765.3333333332946,783.3333333332946,9,7,6,180,23,6,3,16,54,49,5,16,5,0,0.09259259259259259,0.9074074074074074,20,2.5,167.7333333333248,0.21916376306620203,1,1,0,5,3,37,6,3,46,6,3,48,92.06666666658293,0.12029616724728344,6,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,334,1759223756,3661441319,false,false,795.0333333332676,813.0333333332676,9,7,6,179,27,8,3,11,49,46,3,11,3,0,0.061224489795918366,0.9387755102040817,23,2.875,167.7333333333248,0.21097647897363464,1,0,1,6,3,36,7,3,44,0,0,0,0,0,6,7,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,335,1056669685,3422606528,false,false,833.0999999998996,851.0999999998996,9,7,6,179,26,8,3,9,51,45,6,9,6,0,0.11764705882352941,0.8823529411764706,22,2.75,167.7333333333248,0.20133637418478573,1,0,1,7,3,36,8,3,43,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,336,2867126597,3238129680,false,false,819.7333333332451,837.7333333332451,9,7,6,179,18,5,2,1,35,28,7,1,7,0,0.2,0.8,11,1.375,167.7333333333248,0.20461938841900965,1,0,1,3,2,20,5,2,28,0,0,0,0,0,3,7,3,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,337,3532263371,1033638939,false,false,772.0999999999551,790.0999999999551,9,7,6,179,18,5,3,3,37,31,6,3,6,0,0.16216216216216217,0.8378378378378378,15,1.875,167.7333333333248,0.21724301688037112,1,0,1,4,3,24,5,3,31,0,0,0,0,0,5,10,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,338,2200632403,3429394857,false,false,816.9333333332477,834.9333333332477,9,7,6,179,28,8,3,13,53,50,3,13,3,0,0.05660377358490566,0.9433962264150944,22,2.75,167.7333333333248,0.20532071160438517,1,0,1,6,3,38,8,3,50,0,0,0,0,0,4,6,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,339,813436438,4282475510,true,false,795.5999999999337,813.5999999999337,9,7,6,180,21,7,3,6,42,34,8,6,8,0,0.19047619047619047,0.8095238095238095,14,1.75,167.7333333333248,0.21082621082621764,1,1,0,3,3,23,6,3,33,6,3,33,111.89999999989823,0.14064856711903914,6,14,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,340,2928676876,512520738,false,false,790.5333333332717,808.5333333332717,9,7,6,179,22,6,3,5,44,36,8,5,8,0,0.18181818181818182,0.8181818181818182,16,2,167.7333333333248,0.21217743295665947,1,0,1,4,3,26,6,3,35,0,0,0,0,0,6,10,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,341,3978112738,623715620,false,false,770.2999999999568,788.2999999999568,9,7,6,179,27,8,3,17,59,54,5,17,5,0,0.0847457627118644,0.9152542372881356,24,3,167.7333333333248,0.21775065991605116,1,0,1,7,3,44,8,3,54,0,0,0,0,0,5,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,342,1248116382,2673858293,false,false,784.4999999999438,802.4999999999438,9,7,6,179,24,7,3,9,47,43,4,9,4,0,0.0851063829787234,0.9148936170212766,23,2.875,167.7333333333248,0.21380922031018076,1,0,1,7,3,37,7,3,43,0,0,0,0,0,6,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,343,1942636198,3533022950,false,false,805.2333333332583,823.2333333332583,9,7,6,179,21,6,3,6,45,37,8,6,8,0,0.17777777777777778,0.8222222222222222,17,2.125,167.7333333333248,0.2083040112596851,1,0,1,5,3,28,6,3,37,0,0,0,0,0,2,3,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,344,2659822775,4098887505,false,false,791.9333333332704,809.9333333332704,9,7,6,179,21,6,3,6,44,37,7,6,7,0,0.1590909090909091,0.8409090909090909,16,2,167.7333333333248,0.21180234026433806,1,0,1,5,3,26,6,3,37,0,0,0,0,0,5,13,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,345,4153809180,793720436,false,false,814.8999999999162,832.8999999999162,9,7,6,179,27,8,3,16,59,52,7,16,7,0,0.11864406779661017,0.8813559322033898,24,3,167.7333333333248,0.2058330265472353,1,0,1,7,3,39,8,3,52,0,0,0,0,0,2,4,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,346,447122891,4049989620,false,false,764.3999999999621,782.3999999999621,9,7,6,179,26,8,3,16,55,52,3,16,3,0,0.05454545454545454,0.9454545454545454,26,3.25,167.7333333333248,0.21943136228850485,1,0,1,8,3,46,8,3,51,0,0,0,0,0,4,7,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,347,753963441,2957966167,false,false,776.1333333332848,794.1333333332848,9,7,6,179,14,4,3,0,29,24,5,0,5,0,0.1724137931034483,0.8275862068965517,11,1.375,167.7333333333248,0.21611406974746858,1,0,1,3,2,18,4,3,21,0,0,0,0,0,7,6,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,348,166284076,552959156,false,false,831.4999999999011,849.4999999999011,9,7,6,179,27,8,3,16,59,53,6,16,6,0,0.1016949152542373,0.8983050847457628,24,3,167.7333333333248,0.20172379234316867,1,0,1,7,3,44,8,3,53,0,0,0,0,0,5,8,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,349,4230539511,483400889,false,false,804.2333333332592,822.2333333332592,9,7,6,179,20,6,3,2,34,30,4,2,4,0,0.11764705882352941,0.8823529411764706,14,1.75,167.7333333333248,0.20856302068223184,1,0,1,3,3,23,6,3,30,0,0,0,0,0,3,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,350,3726067247,2912752985,true,false,791.7999999999372,809.7999999999372,9,7,6,180,22,6,3,6,39,38,1,6,1,0,0.02564102564102564,0.9743589743589743,16,2,167.7333333333248,0.2118380062305356,1,1,0,4,3,26,6,3,37,6,3,37,122.6333333332218,0.15487917824353564,4,8,1,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,351,3580625059,3931574762,false,false,765.6333333332943,783.6333333332943,9,7,6,179,20,5,3,4,36,33,3,4,3,0,0.08333333333333333,0.9166666666666666,18,2.25,167.7333333333248,0.2190778875876181,1,0,1,5,3,29,5,3,32,0,0,0,0,0,3,5,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,352,2334064417,2330407518,false,false,793.0333333332694,811.0333333332694,9,7,6,179,27,8,3,19,61,56,5,19,5,0,0.08196721311475409,0.9180327868852459,26,3.25,167.7333333333248,0.21150855365474966,1,0,1,8,3,48,8,3,56,0,0,0,0,0,6,11,2,0
base,20260712,1,0.12,0.45,0.2,0.18,3,30,9,353,538029598,1611392972,false,false,809.6333333332543,827.6333333332543,9,7,6,179,14,4,2,0,28,24,4,0,4,0,0.14285714285714285,0.8571428571428571,14,1.75,167.7333333333248,0.2071719708510122,1,0,1,4,2,22,4,2,24,0,0,0,0,0,3,5,2,0
